Number,sdg_result,FundingInstrumentGaReporting,CallDecisionYear,ResearchInstitutionType,MainDiscipline,MainDisciplineLevel2,FundingInstrumentGaLevel1,AmountGranted,IsApproved,Title,Keywords,Abstract,n_applicants,is_collaborative,is_collaborative_cat,n_disciplines,is_interdisciplinary,is_interdisciplinary_cat,disc1,disc2,disc3,disc5,disc6,disc4
182666,07,Project funding,2018,ETH Domain,Chemical Engineering,Engineering Sciences,Projects,262966,TRUE,Towards inexpensive solar fuel production using 2D transition metal dichalcogenide nanoflakes (2D Solar Fuels),photocatalysts; interfaces; Solution processing; Layered semiconductors; Solar Fuel; photoelectrochemistry; transition metal dichalcogenides ; nanostructures; defects,"Photoelectrochemical (PEC) and heterogeneous photocatalytic (PC) hydrogen (H2) production via water splitting represent leading approaches toward the inexpensive, efficient, and robust conversion of solar energy into chemical fuels. However, to advance both PEC and heterogeneous PC H2 production methods, the main challenge lies in the development of light-harvesting semiconducting materials that have sufficient stability/robustness, adequate photogenerated charge extraction/H2 production efficiency, and can be processed into photoelectrode thin films (for PEC) or stably dispersed as nano- or micro-particles in an aqueous phase (for PC). In this project we will advance the performance and understanding of a promising class of materials for PEC and PC application: the semiconducting transition metal dichalcogenides (TMDs). Our lab has previously developed the solution-based processing of 2D nanoflake TMDs and established their activity for inexpensive and scalable solar H2 production, but limitations with photopotential, photon harvesting, and co-catalysis remain. This proposal addresses these issues systematically in four interconnected work packages: (1) Forming donor-acceptor heterojunctions with defect passivated 2D TMD nanoflakes for increased photopotential, (2) Increasing solar light harvesting using nano-structuring approaches, (3) Optimizing non-platinum co-catalyst attachment and tandem cell device integration, and (4) Demonstrating defect passivated 2D TMD nanoflakes in aqueous PC applications. A host of analytical tools centring on our expertise with PEC examination and materials characterization will be employed to gain deep insights into the optoelectronic properties of solution-processed TMDs-including the criteria necessary for type II heterojunction formation and charge transfer at the basal-plane/co-catalyst interface. Scientifically, this work will contribute to the general understanding of the factors limiting the performance of 2D TMD nanoflakes and validate strategies to overcome them. In particular, we will resolve outstanding scientific questions about the requirements of photogenerated charge transfer at heterojunctions of few-layered TMD nanoflakes, demonstrate increased light harvesting/reduced recombination via blocking layers/nanostructuring, and show that semiconducting 2D TMD nanoflakes can generate sufficient photopotential for PC H2 production. The success of this project will represent a major advance toward the inexpensive and efficient production of solar fuels. To accomplish the proposed research, we request the support of two dedicated PhD students, who will use the infrastructure already in place in our laboratories.; photocatalysts; interfaces; Solution processing; Layered semiconductors; Solar Fuel; photoelectrochemistry; transition metal dichalcogenides ; nanostructures; defects",1,0,Non-collaborative,2,1,More than one discipline,20500,20300,NA,NA,NA,NA
180767,07,Fellowships,2018,Other,Chemical Engineering,Engineering Sciences,Careers,138750,TRUE,"Combining experiments, mass transport modeling and theory to understand selectivity trends during electrochemical CO2 reduction to liquid fuels",Alcohol fuels; Material science; Renewable energy; Nanotechnology; Electrochemical carbon-carbon coupling; Catalysis; Electrochemical energy storage; Carbon dioxide utilization,"The transformation of carbon dioxide back into fuels and chemicals is one of the most important technological challenges of this century. More than 80% percent of our current global energy consumption comes from the burning of non-renewable fossil fuels which produces enormous quantities of CO2 and contributes to global warming. The key to reduce our dependence on fossil fuels and limit the emission of greenhouse gases is the global transition to renewable energy sources. However, the generation of electricity from renewable sources is intermittent and their use in a global scale is conditioned on the development of large-scale energy storage technologies. A promising mechanism to store energy is the use of excess electricity to drive the transformation of CO2 back into synthetic fuels. Among the various products that can be generated from CO2, liquid fuels containing more than 2 carbon atoms (C2+, i.e., ethanol, propanol, butanol) are of great interest as they can be easily stored, transported and transformed back to electricity on demand or combusted in engines. The storage of electricity as fuel necessitates the development of electrocatalysts that are active, stable and most importantly selective. Cu, the best known electrocatalyst for the production of liquid fuels still requires large overpotentials (~1V) and generates a mixture of products that require further separation. Therefore, the development of catalysts for the selective reduction of CO2 to liquid fuels at low overpotentials has been recognized as a key technology for the storage of renewable energies and the reduction of carbon emissions.   During the first year of my postdoctorate in the Jaramillo group at Stanford University, I have combined experimental and mathematical methods in the study and development of catalysts for the selective reduction of CO2 to liquid fuels as proposed in my Early Postdoc.Mobility (EPM) Fellowship. I have: (1) Developed a mathematical model for mass diffusion during electrochemical CO2 reduction (CO2R). (2) Discovered synergistic electrocatalytic effects for alcohol formation on Au-Cu bimetallic electrocatalysts. (3) Designed and constructed high surface area electrodes for the production of C2+ alcohols. Although we have made great strides towards the development of more selective electrocatalysts for liquid fuels in this short time, the underlying mechanism for the enhancement in selectivity is poorly understood.The second part of my research stay at Stanford will aim to elucidate the principles that dictate the selectivity to liquid fuels during electrochemical CO2 reduction (CO2R). Within the next 18 months, I aim to: (1) Perform a systematic study of the competition between CO2R and hydrogen evolution, the competing, undesirable reaction. (2) Develop experimental electrochemical methods to quantify and characterize surface-bound reaction intermediates during CO2R. (3) Build a full kinetic model for electrochemical CO2R in collaboration with the theoretical electrochemistry group here at Stanford. In order to achieve these goals, I will use a gastight rotating disk electrode to systematically change the flow of protons and CO2 or CO towards the surface of the catalyst and study the competition between CO2R and hydrogen evolution. I will also use electrochemical impedance spectroscopy (EIS) methods in combination with in situ spectroscopic techniques (i.e. Fourier Transform Spectroscopy, ambient pressure x-ray photoelectron spectroscopy) in order to quantify and characterize reaction intermediates. Finally, I aim to extract charge transfer coefficients from electrochemical experiments and use them as experimental basis for the construction of a full kinetic model for CO2R. The research plan proposed here may reveal the keys to understand selectivity in electrochemical reactions and pave the way for the development of large-scale energy storage technologies.; Alcohol fuels; Material science; Renewable energy; Nanotechnology; Electrochemical carbon-carbon coupling; Catalysis; Electrochemical energy storage; Carbon dioxide utilization",1,0,Non-collaborative,2,1,More than one discipline,20500,20300,NA,NA,NA,NA
168056,07,Ambizione,2016,ETH Domain,Material Sciences,Engineering Sciences,Careers,600000,TRUE,Design and Development of Novel Solid Electrolytes for High Energy Batteries,All Solid State Batteries; Electrochemical Energy Storage; Alkali Metal Batteries; Inorganic Solid Electrolytes; Sustainable Energy Storage; Fast Ion Conductors; Polymeric Solid Electrolytes,"Increasing energy demand, depletion of fossil fuel reserves, global warming, and climate change concern have brought the renewable energy alternatives to the forefront of global attention.  In this context, energy storage devices are particularly important as they can play a critical role toward versatile, stable, and efficient utilization of intermittent renewable resources. Among various energy storage technologies, electrochemical energy storage (EES), specifically based on batteries has garnered tremendous interest in recent times by powering portable electronics and enabling vehicle electrification. They also seem a natural fit for small to medium scale storage applications due to their high round trip energy efficiency, long cycle life, pollution free operation, variable power and energy characteristics, and low maintenance costs. However, modern batteries are still limited by serious fundamental and technical challenges and none of them satisfy all of the major performance matrices like cost/kilowatt hour, specific energy (Wh/kg), specific power (kW/kg), safety, and cycle life.  Alkali metal batteries (AMBs) present exciting opportunities to push the energy limits and versatility of battery devices further by replacing graphitic/carbon anode, commonly used in commercial lithium ion batteries, with alkali metal.  Alkali metals are the ultimate negative electrodes due to their high specific capacities and low electrochemical potential. Moreover, alkali metals are the only choice to complement oxygen or sulfur in high energy chemistries like Li-S , and Li-O2 or Na-O2 batteries.  Yet, uncontrolled dendritic growth at the alkali metal electrode during electrochemical stripping/deposition, and their incompatibility with the available liquid organic electrolytes pose crucial challenges in the effort to develop safe and high performance systems.  The organic electrolytes are also prone to oxidation at high voltage and therefor forbid the utilization of high voltage cathodes. Clearly, to tap into the promise high energy safe batteries it is imperative to substitute organic electrolytes with fast ion conducting solid electrolytes possessing superior electrochemical and mechanical stability.  In this context, this proposal seeks to develop high performance single Li+/Na+ conducting polymeric and inorganic solid electrolytes that can enable safe and stable operation of alkali metal anode, and high energy density materials like sulfur, oxygen, and high voltage intercalation materials at the cathode in all solid state batteries (ASSBs). The applicant would focus on designing (a) polymer/polymer-nanocomposite electrolyte based on sulfonated polyether ether ketone with unity Li+/Na+ transference number and high ionic conductivity, (b) solid state Li+ and Na+ conductors based on selenium analogues of Li/Na - Argyrodite of general formula A6PSe5X (A: Na, Li; X: Br, I) to enable the development of higher energy safe and stable AMBs/ASSBs. Furthermore, the polymeric and solid electrolytes may also function as the protective membrane to stabilize Li (or Na) anodes in typical liquid electrolyte cells and increase their energy density by ~3 fold compared to the cell using graphite anodes. Such protective membranes would be also crucial for the stable operation of high capacity Li-S and metal-O2 batteries using organic liquid electrolytes. Moving beyond conventional liquid-electrolyte lithium-ion batteries is a sensible next step that offers sustainability and cost-effectiveness.  This requires an evaluation in the science underpinning potential devices, including the discovery of new materials, their electrochemistry and an increased understanding of ion mobility and interfacial stability.  This is the overarching subject of this proposal.; All Solid State Batteries; Electrochemical Energy Storage; Alkali Metal Batteries; Inorganic Solid Electrolytes; Sustainable Energy Storage; Fast Ion Conductors; Polymeric Solid Electrolytes",1,0,Non-collaborative,2,1,More than one discipline,20500,20300,NA,NA,NA,NA
200097,07,Fellowships,2020,Other,Electrical Engineering,Engineering Sciences,Careers,71650,TRUE,Robust Integrated Electricity and Gas System,multi-energy system; IEGS; hardening plan ; power to gas; vulnerability; natural gas system; interdependencies ; power system,"The purpose of this research is to identify the vulnerabilities and risks stemming from the interdependencies of large-scale electricity and gas systems to ensure a robust and resilient integrated electricity and gas system (IEGS). The interdependency is growing between electricity and gas networks [1] in transmission and distribution levels [2]. On the one hand, more power plants are being supplied by natural gas (G2Ps) owing to less contamination and lower costs compared to conventional power plants [1, 3]. On the other hand, the recent power to gas (P2G) technology [4] allows a bi-directional interchange of energy and provides opportunities for storing the renewable energy surplus [5] and decreasing the operational cost [6]. The interdependencies between the electricity and gas sectors are not limited to physical coupling components such as G2Ps, P2Gs, and the electricity-driven compressors in the gas network [7]. They are, in most cases, operating with different utilities and independent system operators (ISO) [2]. The energy contracts between these two sectors introduce another layer of interdependency, that is, economic coupling [8]. This research will address three main questions, i.e. (i) the systemic vulnerabilities of individual and integrated electricity and natural gas systems considering both physical and economic couplings; (ii) the critical components of IEGS, which could be different from those of individual system owing to the interdependencies; (iii) optimal defense and hardening strategies of IEGS under multiple contingencies. However, there are two major obstacles in deploying the available energy models. First, owing to there specific purposes, many of them ignore the details of component models and operational constraints which are essential in vulnerability analysis like, METIS [9], EUCAD [10] and LIBEMOD [11]. Second, more detailed models are limited to one energy sector and ignore the physical/economic interdependencies e.g. DIgSILENT/PowerFactory [12, 13], Swissmod [14]. To bridge this gap, a unified methodology and simulation tool will be developed using a multilevel optimization approach [15]. Furthermore, this interdisciplinary research plan aims to present a more realistic operation of two systems with bi-directional energy conversion. To accomplish these goals, the following steps are required:1.One-level optimization problem to co-optimize an IEGS operation planning and scheduling: it is mandatory to model different system assets taking into account coupling components and the corresponding energy flow models. Such a model will suffer from non-convex and non-linear equations e.g. Weymouth equation in the gas system and AC power flow in the power system [16]. To guarantee the global optimality of the solution, state-of-the-art linearization and convex relaxation methods [16, 17] will be used to have a mix integer linear programming (MILP) problem. This one-level MILP problem allows the use of high performance, efficient and reliable algorithms as well as off-the-shelf solvers [18]. 2.Bi-level optimization problem to find the systemic vulnerability of the IEGS: A new level will be added on top of the one-level problem that introduces a bi-level co-optimization MILP problem. It is a hierarchical leader-follower problem [19]. The upper level (leader) trying to maximize the damage with a limited interdiction budget (e.g., outage of lines) and the follower (operator) trying to minimize the probable consequences. Thanks to this rational strategy, the critical components whose failures lead to the largest system loss can be determined. The nested column-and-constraint generation (NC&CG) algorithm [20] will be adopted to solve the proposed bi-level MILP problem. 3.Tri-level optimization problem to propose an optimal hardening plan and a defense strategy under threats: A tri-level co-optimization model will be introduced by adding a defender level to the bi-level model. This new level will minimize the probable consequences with a limited budget for the defender’s protection to increase the reliability, robustness, and resilience of the IEGS. The NC&CG algorithm will be adopted to solve the proposed tri-level MILP problem. However, the main aim of the project is to develop a tri-level MILP problem for the IEGS, it will be developed in a modular structure. This means the decision-makers in both sectors can decide to employ it for the scheduling (step 1), vulnerability assessment (step 2) and optimal hardening plan (step 3). They can also use it in there respective sectors ignoring the interdependencies. Cross-fertilization between methodologies and applications can be expected in this work. The performance of the model will be illustrated using the small-scale, medium-scale and real-life IEGS studies [21]. The projected result will have a practical as well as an academic interest.; multi-energy system; IEGS; hardening plan ; power to gas; vulnerability; natural gas system; interdependencies ; power system",1,0,Non-collaborative,2,1,More than one discipline,20500,20700,NA,NA,NA,NA
183418,07,Bridge - Proof of Concept,2018,ETH Domain,Material Sciences,Engineering Sciences,Programmes,129940,TRUE,Ultra-high performance thermal insulation for the mass market,Utra-high performance thermal insulation; Silica aerogel; Mass market,"Thermal insulation is the key to save energy in buildings, a major challenge in Europe and worldwide. The solution to this problem is to promote higher energy efficiency in buildings by increasing the thermal insulation layer (through several programs in Europe and Switzerland). However, an important shortcoming is that this reduces the usable floor area substantially and this has a substantial cost in big European cities, where the living space is highly limited and particularly expensive (~10k CHF/m2). In this sense, thick and traditional thermal insulation also increase drastically the fire risk when flammable insulation is used [1]. Resolving both issues is crucial for the building sector as a whole. In terms of fire safety, recent updates of the European regulation for energy performance of buildings include new requirements, one step further into the trend of prohibiting the use of flammable insulation (low cost), already existing in high-rise buildings in some European countries. Due to this, the near future of thermal insulation for the mass market (especially in big cities) will be non-flammable ultra-high performance thermal insulation that can match the toughest environmental norms while not compromising living space. The market is however devoid of such products and it is the objective of fill this gap.My solution to the above challenge lies in the development of superinsulating aerogel mortars and building systems that will be manufactured by my startup company and sold through strategic sales partners. This project aims to bring to the market the best existing thermally insulating mortar in terms of thermal conductivity to strength ratio (TC <16 mW/m·K / 0.2 MPa of compressive strength, x2 higher thermal insulation compared to similar products). The output of the project is to consolidate and upscale this technology (achieving market readiness), focusing on the manufacture of non-flammable ultra-high performance thermal insulation for the mass market (boards and sprayed renders).In this sense, the cost analysis shows that the floor space gain overcompensates the higher material cost. Importantly, floor space cost will increase in time, while material costs should decrease. Indeed, the main cost of the material comes from aerogel production that is forecasted to reduce by 70%, as this material continues to find more applications and its production volume increases..; Utra-high performance thermal insulation; Silica aerogel; Mass market",1,0,Non-collaborative,2,1,More than one discipline,20500,10300,NA,NA,NA,NA
202908,07,Fellowships,2021,Other,Chemical Engineering,Engineering Sciences,Careers,119600,TRUE,Nitrogenase-modified hierarchical electrodes for photo-electroenzymatic nitrogen fixation,Nitrogenase; Photoelectrochemistry; Solar energy conversion; Nitrogen fixation; Spectroelectrochemistry,"The revolutionary Haber-Bosch process modernized agriculture by offering an industrial route for producing ammonia (NH3) with H2 and N2. However, this process requires high temperature, high pressure, and fossil-derived H2 and thus is capital and energy intensive, resulting in 1-2% of world energy consumption and 1.4% of global CO2 emission. Electrochemical N2-to-NH3 reduction reaction (NRR) has been considered as a promising alternative for artificial nitrogen fixation and it has the potential to be powered by renewable electricity. Currently, the electrochemical alternative is limited by low current density (microampere to milliampere per cm2), high overpotential, and low selectivity (<15%). Inspired by biological nitrogen fixation and photosynthesis, the project proposed herein aims to develop a light-driven nitrogen fixation system that combines the strength of nitrogenases (high selectivity and rate of catalysis), hierarchical electrodes (for high enzyme loading to reach a high current density), and semiconductors (for photogenerated electrons) for sustainable NH3 production with input of only N2, water, and sunlight. Specifically, the nitrogenase-electrode systems will be evaluated and optimized by in situ and operando techniques for efficient (>1 mA/cm2) and selective (>50%) electroenzymatic NRR, followed by a series of methods for rigorous product quantification. Ultimately, the optimized system will be integrated with a photovoltaic or a photoelectrochemical tandem cell for bias-free photo-electroenzymatic NH3 production. The proposed system integrates the advantages of enzymology and photo-electrochemistry, which has great technological competitiveness and scientific potential for carbon neutral and decentralized fertilizer production.; Nitrogenase; Photoelectrochemistry; Solar energy conversion; Nitrogen fixation; Spectroelectrochemistry",1,0,Non-collaborative,2,1,More than one discipline,20500,20300,NA,NA,NA,NA
198750,07,Sinergia,2020,UAS,Interdisciplinary,Interdisciplinary,Programmes,2303949,TRUE,Optimizing lipid production and in-situ extraction in biofilm immobilized microalgae,hydrogel; mixotrophic growth; microalgae; CO2; membrane; microbial consortia; fermentation; Pulsed electric field; biofilm,"Microalgal lipids are amongst the most promising feedstocks for renewable and sustainable aviation fuel synthesis, however mass production is not yet commercially viable and is still some way from being carbon neutral. Low cell densities in phototrophic microalgae cultivation on CO2 as carbon source lead to low lipid productivities and high costs and energy expenditures for harvesting and downstream processing. The overarching goal of this project is to develop a process concept that tackles these challenges from several points of action and includes the following prospects: (i) The immobilization of microalgal cells in a biofilm to omit harvesting of microalgal biomass from low density suspensions; (ii) The optimization of the light environment of the culture; (iii) The creation of a nitrogen gradient in the biofilm to enable biomass production in the nitrogen rich zone and simultaneous lipid accumulation in the nitrogen depleted zone; (iv) The application of pulsed electric field (PEF) treatment directly in the biofilm to permit online extraction of lipids; and (v) The engineering of the microalga to facilitate cellobiose utilization and co-culturing with a cellulolytic fungus to enable the carbon efficient use of low-cost lignocellulosic biomass as additional substrate. We aim to investigate the feasibility of these approaches and at the same time to gain an in depth understanding of the underlying molecular processes in the different biofilm cultivations. To do so, groups with complementary expertise in novel approaches to microalgal cultivation, process engineering and downstream processing will work closely together. Silvia Vignolini, an expert in optics and light delivery in algal biophotoreactors will interact with the project collaborator, Alison Smith, who provides expertise in microalgae molecular biology and biochemistry, to perform fundamental investigations of the molecular processes in the different biofilm cultivations using fluorescent reporter microalgal strains in combination with advanced imaging techniques, complemented by RNAseq analysis. Furthermore, they will engineer Chlamydomonas reinhardtii to be capable of using cellobiose and glucose as carbon source to enable the mixotrophic co-cultivation experiments. Michael Studer, an expert in process engineering of biofilms, will develop simple biofilm reactors to be used by the project partners as well as a fully controlled version that allows amongst others for the targeted creation of a nitrogen gradient by feeding NH3 through a membrane that also serves as biofilm support structure. He will characterize the influence of process specific parameters such as the CO2 mass transfer capacity and the illumination intensity on the cultivation performance in all three trophic modes. Alexander Mathys, an expert in PEF treatments, will oversee the development, optimization and characterization of in-.situ lipid extraction processes of biofilm immobilized cells. The research conducted in this project delivers important contributions to the individual fields and might together enable an intensified microalgal exploitation to fully harness the economic, ecological and social potential of these powerful biocatalysts in the fuels, feed, food, and health industries.; hydrogel; mixotrophic growth; microalgae; CO2; membrane; microbial consortia; fermentation; Pulsed electric field; biofilm",3,1,Collaborative,2,1,More than one discipline,NA,30100,20500,NA,NA,NA
190936,07,Spark,2019,ETH Domain,Political science,"Sociology, social work, political sciences, media and communication studies, health",Projects,96623,TRUE,Uncovering policy designs: A training dataset for future automated text analysis,policy analysis; policy design; computational social science; comparative public policy; automated text analysis; data science; renewable energy policy,"Policy intervention is crucial to addressing societal challenges such as mitigating climate change, but large and systematic assessments of policies’ design features are lacking. This is due to the fact that manual coding of policy texts is labour-intensive and costly. Our project aims to contribute to overcoming this research gap by creating a training dataset for automated text analysis. To scale up research efforts that investigate policy design systematically and comparatively, this project will make available a database that contains a large number of coded policy texts to be scaled up in order to produce large and comparable datasets of policy design characteristics. Our coding of policy design features is based on the latest conceptual and empirical advances in policy design literature  Ideally, the project’s outcome will spark further research towards automatically extracting relevant information from policy texts in both the fields of computational social science and data science more generally. As many analytical tasks on policy texts require a level of text understanding that is still difficult for current text-processing algorithms, we envision this database to be used for building a tool that helps with manual coding of policy texts, by automatically proposing paragraphs that contain relevant information. To train such an algorithm, a large body of annotated policy texts is needed, in particular one that is annotated at the paragraph level. We will create such a dataset based on actual policy texts. Empirically, we will focus on the policy field of renewable energy, a central element of the bigger societal challenge of climate change mitigation. This project will primarily involve pre-processing existing and publicly available policy text, defining a consistent and transparent coding scheme for policy design features, and annotating the text dataset using this coding scheme. Specifically, the project will consist of the following steps: (1) Defining the language, geographical and topic-related scope of the policies included in the dataset. (2) Obtaining and preparing the relevant policy documents. (3) Defining a coding scheme. (4) Defining a procedure to separate the policy text in small text sections. (5) Annotating the text dataset using the coding scheme. We understand our project to be a first step towards automated assessment of policies’ design features. Far from being an end in itself, such future research tools would enable tackling many of the larger theoretical as well as empirical questions researchers struggle with in relation to policy stability and change. Currently, truly testing such theories is hampered by the lack of comparable data on policy output. Future automated analyses of policy design features would also enable policy analysts to both get a better understanding of existing policy approaches and to enable quantitative analyses of policy effectiveness, resulting in empirically grounded policy recommendations.; policy analysis; policy design; computational social science; comparative public policy; automated text analysis; data science; renewable energy policy",2,1,Collaborative,2,1,More than one discipline,10600,20500,NA,NA,NA,NA
174514,07,Fellowships,2017,Other,Civil Engineering,Engineering Sciences,Careers,133550,TRUE,Integrating urban form and sociotechnical potentials of decentralised energy supply for sustainable urban development,Urban development; Solar energy; Urban sustainability; Urban form; Decentralised electricity production,"Both Switzerland and the United Kingdom (UK) have ambitious goals for increasing their use of renewable energy and reducing CO2 emissions. In particular, the Swiss Energy Strategy 2050 aims at phasing out of nuclear energy by 2035 and a possible 50-80% reduction in CO2 emission by 2050. Similarly, the UK aims at obtaining 15% of its energy consumption from renewable resources by 2020, as well cut its CO2 emissions in 2050, from the present value, by 80%. These aims can only be reached through a great increase in the production of renewable energy. One way to do so is building large solar farms in rural areas. Another, and complementary, way is to increase the on-site solar-energy production in urban/rural areas, an idea that forms a major part in the concept of decentralized energy supply. The term ‘decentralised energy supply’ means that the energy is produced close to, or at, the site where the energy is used. This is in contrast with centralised energy supply where the energy is normally produced by large power plants and transported through a network or grid to the consumers. The benefits of a decentralised energy system include reduced (i) dependency on fossil fuels, (ii) CO2 emissions, and (iii) energy costs and risks of peaks in energy prices, as well as (iv) greater energy security, partly through better balance between demand and supply. An additional benefit is that decentralised energy is generally from renewable resources, in particular solar energy through photovoltaics (PVs) for electricity production. Decentralising of the urban energy supply, particularly through the use of PVs, requires a comprehensive assessment of their sociotechnical and techno-economic co-evolution. The project therefore aims not only (a) to improve and refine our knowledge of the resource and technical PV potential for Switzerland and the UK, with application to other areas (e.g., Africa), but also (b) to analyse how solar energy technologies and associated social acceptance and affordability evolve together, and (c) how their co-evolution may affect sustainable urban development and energy policies. More specifically, the project aims at exploring (i) the effects of physical urban forms, particularly urban density and the shapes of rooftops, at national scale on the efficiency of energy production through PVs, and to connect urban forms to (ii) different sociotechnical aspects of decentralised electricity production and (iii) and to the associated socio-economic parameters (costs, acceptance, affordability, etc.), as well as (iv) to the energy policies of the local energy production. The results will be analysed within the framework of the projected climate scenarios for 2035 and 2050.In this project a comprehensive assessment and comparison of the physical and sociotechnical aspects of decentralisation PV-produced electricity supply for a sustainable urban development for both Switzerland and the UK at national scale will be explored. When refined, some of the results should be transferable to other areas, with different geographic and cultural frameworks, such as Africa which has a very high irradiation and the potential of producing highly decentralised PV electricity, at a comparatively low cost, in virtually every part of the continent. Currently, the share of people without access to electricity in Sub-Saharan Africa, however, is on the increase (from 587.1 million in 2008 to estimated 968.3 million in 2030). One aim of the project is thus to transfer the results from the detailed study of the decentralised PV potential in Switzerland and the UK to developing areas such as in Africa, which are highly favourable in terms of solar-energy potential. The main technical methods for analysing the PV electricity potential in this project are as follows: (1) Entropy analysis of regional urban density, (2) GIS spatial analysis for urban energy planning (shapes of buildings and rooftops), (3) statistical methods for analysing socio-economic potential, (technology and electricity costs, including subsides), as well as regulations, policy implementations, and CO2 emissions, (4) machine-learning techniques together with GIS for modelling the potentials of PV electricity production, and (5) clustering methods to identify the sustainable development patterns as regards decentralised electricity production from urban to suburb and to rural areas.; Urban development; Solar energy; Urban sustainability; Urban form; Decentralised electricity production",1,0,Non-collaborative,2,1,More than one discipline,20500,10300,NA,NA,NA,NA
183670,07,Bilateral programmes,2019,ETH Domain,Physical Chemistry,Chemistry,Programmes,247418,TRUE,Unitized reversible fuel cells (URFC) using advanced anionic membranes and bi-functional catalysts,"fuel cells, electrolyzer, catalysts, alkaline memb","The project proposal entitled Bi-functional Devices for Electrochemical Energy Storage and Conversion aims at developing unitized reversible fuel cell (URFC) devices using advanced anionic membrane and bi-functional catalysts. An URFC is a system implementing both an electrolyzer and a fuel cell in a single device. In such a unit, excess energy produced by renewable resources can be stored through hydrogen operating in electrolyzer mode; when electrical energy is required the stored hydrogen can be converted to electrical energy operating the URFC in fuel cell mode. URFCs are attractive for a variety of applications such as energy storage for “on-grid” applications or for remote “off-grid” power delivery, near-zero emission vehicles, hybrid energy storage/propulsion system for satellites, and solar-powered aircraft. Therefore, they can become key energy storage and conversion devices particularly for those countries that have decided to abandon or reduce fossil fuel consumption and nuclear power plants and to move towards renewable energy systems. Low temperature URFC systems can be based on an anion conducting electrolyte or on proton conducting electrolyte. URFCs based on anion exchange membrane provide several advantages over the sister devices based on proton exchange membranes; in fact, the alkaline environment allows using nonprecious metal catalysts at the electrodes and promotes fast kinetic of oxygen reduction and evolution reaction at the oxygen electrode. However, alkaline URFCs still face two major challenges: (i) the development of a conductive and stable anion exchange membranes and (ii) the development of bi-functional electrodes, particularly on the oxygen side where the H2O/O2 redox reactions are significantly irreversible at low temperatures. The goal of the present project is to develop alkaline URFC devices consisting of a conductive and stable anion exchange membrane electrolyte and low cost bi-functional electrocatalysts with high activity towards both oxygen reduction and evolution reaction and good stability. To reach such an ambitious goal the project will be based on a multi-level and multi-disciplinary approach. On the electrolyte side, highly conductive and durable anion exchange membranes will be targeted. Regarding the bi-functional catalysts, we want first to achieve a material property understanding in order to formulate design principles for advanced bi-functional catalysts. The further step foreseen is the development of innovative and operating oxygen electrodes for a complete URFC system. At the end of the present project, when the URFC prototype based on the newly developed bi-functional catalysts and anion conductive membrane will be fabricated and tested, we will be able to compare the efficiencies of our URFC prototype with those of state-of-the-art URFCs, but lowering the device price due to the use of non-noble metal catalysts.; fuel cells, electrolyzer, catalysts, alkaline memb",3,1,Collaborative,2,1,More than one discipline,20300,20500,NA,NA,NA,NA
205408,07,COST (European Cooperation in Science and Technology),2021,Other,Other disciplines of Engineering Sciences,Engineering Sciences,Programmes,319883,TRUE,Positive Energy District Algorithms for Load forecasting and Optimal dispatch (PEDALO),machine learning; demand response; optimal dispatch; willingness-to-pay elicitation; load forecasting; positive energy districts,"To avoid grid congestion and optimize their operation, positive energy districts (PEDs) need to adjust their loads to the local renewable production. We plan to develop approaches and algorithms that help them to do so. This project is a research contribution to the Positive Energy Districts European Network, a cooperation in science and technology (COST) action. Together with the other researchers from its subgroup on “technical tools/planning and design” we plan to compile an overview of the data sources, algorithms and approaches that are used for load and flexibility forecasting and management in PEDs; collect historical datasets including these variables from several participating PEDs in a harmonized format; and test the robustness of different forecasting and load-management approaches across these datasets. In addition to these domain-specific research questions, we will use a multi-methods approach to contribute to broader questions regarding appropriate research methods for (1) model comparison (meta-analyses vs. in-depth multi-model simulations) and (2) eliciting willingness-to-pay (survey based vs. incentivized field-experiments).Results from our work will have important impacts in the field. The algorithms which we develop and test can help to improve dispatch of flexible loads within as well as outside PEDs. In particular during emergencies, a dispatch of flexible loads based on discomfort cost could provide substantial amounts of additional flexibility, reduce the cost of shortages, and increase the security of electricity supplies.; machine learning; demand response; optimal dispatch; willingness-to-pay elicitation; load forecasting; positive energy districts",2,1,Collaborative,2,1,More than one discipline,20500,10700,NA,NA,NA,NA
